Transaction_ID,Customer_ID,Product_Category,Quantity,Sales_Amount,Profit,Transaction_Date
T002439,C0153,Electronics,8,7150.64,2161.11,2024-05-29
T002438,C0527,Home & Garden,2,329.5,69.99,2024-05-29
T002437,C0558,Beauty & Health,7,634.41,217.73,2024-05-29
T002435,C0899,Food & Beverage,4,135.52,27.16,2024-05-29
T002440,C0734,Food & Beverage,6,40.62,13.08,2024-05-29
T002459,C0395,Electronics,3,2908.62,1049.77,2024-05-30
T002458,C0584,Clothing,9,218.88,79.32,2024-05-30
T002456,C0386,Books,2,46.32,10.6,2024-05-30
T002455,C0117,Sports & Outdoors,9,1503.0,395.72,2024-05-30
T002454,C0501,Beauty & Health,7,169.96,63.26,2024-05-30
T002453,C0726,Toys & Games,3,287.52,69.96,2024-05-30
T002457,C0344,Books,8,242.64,93.49,2024-05-30
T002451,C0956,Beauty & Health,7,481.25,189.16,2024-05-30
T002450,C0944,Books,1,16.4,3.63,2024-05-30
T002449,C0678,Home & Garden,8,1796.64,309.91,2024-05-30
T002448,C0521,Books,2,75.84,11.87,2024-05-30
T002447,C0740,Electronics,1,1182.98,225.96,2024-05-30
T002452,C0831,Electronics,5,6849.75,1983.89,2024-05-30
T002468,C0338,Food & Beverage,4,98.96,15.83,2024-05-31
T002467,C0320,Electronics,5,9754.1,2659.16,2024-05-31
T002466,C0990,Beauty & Health,4,511.2,178.2,2024-05-31
T002465,C0274,Beauty & Health,5,333.6,74.31,2024-05-31
T002463,C0072,Books,5,107.1,31.41,2024-05-31
T002462,C0721,Books,5,140.1,27.3,2024-05-31
T002461,C0717,Toys & Games,7,450.24,156.4,2024-05-31
T002460,C0064,Sports & Outdoors,2,502.72,139.79,2024-05-31
T002464,C0789,Sports & Outdoors,10,1104.7,437.42,2024-05-31
T002474,C0011,Food & Beverage,9,346.14,77.17,2024-06-01
T002476,C0729,Beauty & Health,6,745.32,135.86,2024-06-01
T002475,C0301,Food & Beverage,10,289.4,59.79,2024-06-01
T002473,C0544,Clothing,2,123.14,47.62,2024-06-01
T002469,C0366,Clothing,6,544.8,185.64,2024-06-01
T002471,C0607,Food & Beverage,2,48.42,14.91,2024-06-01
T002470,C0495,Books,4,175.44,33.71,2024-06-01
T002472,C0166,Food & Beverage,9,268.56,46.04,2024-06-01
T002484,C0088,Home & Garden,3,758.73,160.65,2024-06-02
T002483,C0691,Toys & Games,5,101.05,29.3,2024-06-02
T002482,C0214,Home & Garden,3,383.01,67.99,2024-06-02
T002481,C0779,Food & Beverage,1,20.57,5.53,2024-06-02
T002485,C0553,Home & Garden,9,1877.31,740.2,2024-06-02
T002479,C0425,Toys & Games,3,231.75,77.73,2024-06-02
T002478,C0102,Home & Garden,9,1320.75,433.17,2024-06-02
T002477,C0801,Beauty & Health,9,1083.6,418.81,2024-06-02
T002480,C0392,Electronics,1,1700.08,467.27,2024-06-02
T002486,C0401,Electronics,9,11991.24,4186.68,2024-06-03
T002487,C0588,Electronics,3,2346.18,594.17,2024-06-03
T002488,C0889,Sports & Outdoors,3,786.33,147.7,2024-06-03
T002489,C0046,Clothing,5,332.0,114.98,2024-06-03
T002490,C0672,Clothing,2,121.52,21.94,2024-06-03
T002491,C0463,Sports & Outdoors,6,958.74,189.19,2024-06-03
T002500,C0928,Sports & Outdoors,8,1829.6,375.03,2024-06-04
T002505,C0801,Beauty & Health,2,80.26,15.81,2024-06-04
T002504,C0225,Beauty & Health,8,340.88,119.96,2024-06-04
T002503,C0002,Books,8,342.72,136.27,2024-06-04
T002501,C0242,Books,6,93.18,36.04,2024-06-04
T002499,C0936,Clothing,8,1188.32,244.1,2024-06-04
T002502,C0865,Books,1,48.65,18.9,2024-06-04
T002497,C0673,Sports & Outdoors,4,951.68,253.27,2024-06-04
T002496,C0660,Food & Beverage,5,186.65,31.95,2024-06-04
T002495,C0092,Home & Garden,3,379.11,86.66,2024-06-04
T002498,C0714,Books,5,142.45,48.01,2024-06-04
T002494,C0086,Toys & Games,6,250.5,86.86,2024-06-04
T002493,C0310,Beauty & Health,9,396.36,114.64,2024-06-04
T002492,C0592,Sports & Outdoors,7,1152.83,233.89,2024-06-04
T002519,C0686,Food & Beverage,4,173.32,54.46,2024-06-05
T002518,C0090,Books,2,22.64,3.85,2024-06-05
T002517,C0871,Toys & Games,2,41.5,9.05,2024-06-05
T002516,C0166,Clothing,7,943.67,347.07,2024-06-05
T002515,C0194,Books,2,44.94,8.58,2024-06-05
T002514,C0103,Home & Garden,8,466.08,166.38,2024-06-05
T002513,C0918,Home & Garden,9,3229.74,1218.84,2024-06-05
T002512,C0666,Books,8,273.44,53.73,2024-06-05
T002511,C0116,Home & Garden,9,3472.29,1149.34,2024-06-05
T002510,C0589,Beauty & Health,7,844.9,293.41,2024-06-05
T002509,C0929,Toys & Games,10,575.7,224.02,2024-06-05
T002508,C0926,Books,4,159.72,36.66,2024-06-05
T002507,C0973,Food & Beverage,2,22.46,5.28,2024-06-05
T002506,C0745,Food & Beverage,4,42.6,8.65,2024-06-05
T002533,C0009,Food & Beverage,7,111.44,25.86,2024-06-06
T002532,C0902,Sports & Outdoors,5,513.8,150.9,2024-06-06
T002531,C0635,Clothing,10,599.0,118.71,2024-06-06
T002529,C0317,Toys & Games,7,415.45,88.17,2024-06-06
T002528,C0971,Home & Garden,2,195.84,42.93,2024-06-06
T002527,C0872,Electronics,1,1017.77,172.71,2024-06-06
T002530,C0963,Home & Garden,4,1583.24,330.32,2024-06-06
T002525,C0428,Food & Beverage,8,52.96,17.61,2024-06-06
T002524,C0887,Beauty & Health,10,564.2,180.32,2024-06-06
T002523,C0106,Clothing,9,1463.76,582.87,2024-06-06
T002522,C0994,Books,6,225.12,51.71,2024-06-06
T002521,C0143,Beauty & Health,5,254.1,44.15,2024-06-06
T002520,C0122,Books,1,37.36,11.71,2024-06-06
T002526,C0305,Electronics,2,3798.34,771.93,2024-06-06
T002546,C0318,Toys & Games,1,34.43,6.81,2024-06-07
T002545,C0860,Beauty & Health,9,1332.99,452.8,2024-06-07
T002543,C0840,Food & Beverage,1,33.53,5.76,2024-06-07
T002542,C0264,Sports & Outdoors,5,439.65,119.82,2024-06-07
T002541,C0716,Clothing,9,1612.98,560.75,2024-06-07
T002540,C0370,Clothing,1,190.55,75.16,2024-06-07
T002544,C0690,Sports & Outdoors,7,1648.08,491.31,2024-06-07
T002538,C0416,Food & Beverage,5,58.05,15.7,2024-06-07
T002537,C0223,Home & Garden,7,3264.59,500.84,2024-06-07
T002536,C0359,Electronics,2,2726.56,725.69,2024-06-07
T002535,C0073,Food & Beverage,10,138.8,27.2,2024-06-07
T002534,C0774,Toys & Games,3,297.99,105.81,2024-06-07
T002539,C0553,Electronics,1,1956.28,320.75,2024-06-07
T002555,C0208,Home & Garden,1,229.6,79.82,2024-06-08
T002554,C0084,Food & Beverage,7,348.46,101.82,2024-06-08
T002553,C0459,Books,2,63.0,15.84,2024-06-08
T002552,C0007,Sports & Outdoors,8,1244.08,478.25,2024-06-08
T002551,C0383,Books,7,292.25,108.08,2024-06-08
T002549,C0111,Home & Garden,3,387.09,132.41,2024-06-08
T002548,C0318,Clothing,4,323.92,114.52,2024-06-08
T002547,C0084,Food & Beverage,10,394.7,115.27,2024-06-08
T002550,C0251,Electronics,5,5660.35,1985.36,2024-06-08
T002563,C0127,Beauty & Health,3,81.12,26.55,2024-06-09
T002567,C0014,Food & Beverage,5,81.9,17.42,2024-06-09
T002566,C0874,Electronics,8,4240.16,1371.08,2024-06-09
T002565,C0700,Clothing,3,331.14,111.07,2024-06-09
T002564,C0809,Sports & Outdoors,6,522.06,89.37,2024-06-09
T002562,C0515,Home & Garden,1,395.78,81.39,2024-06-09
T002559,C0022,Home & Garden,9,3267.36,780.19,2024-06-09
T002560,C0410,Electronics,1,1906.83,419.99,2024-06-09
T002561,C0895,Toys & Games,6,380.34,81.99,2024-06-09
T002558,C0314,Toys & Games,2,102.84,15.78,2024-06-09
T002557,C0390,Books,8,196.88,78.53,2024-06-09
T002556,C0900,Sports & Outdoors,7,1373.12,445.28,2024-06-09
T002578,C0147,Beauty & Health,7,294.0,44.95,2024-06-10
T002577,C0122,Sports & Outdoors,1,241.92,90.4,2024-06-10
T002576,C0243,Sports & Outdoors,10,2811.9,990.15,2024-06-10
T002575,C0301,Clothing,5,473.25,178.49,2024-06-10
T002573,C0909,Clothing,10,1866.4,730.17,2024-06-10
T002574,C0537,Home & Garden,8,2723.28,804.31,2024-06-10
T002571,C0087,Sports & Outdoors,4,675.16,249.22,2024-06-10
T002570,C0012,Books,9,185.22,63.08,2024-06-10
T002569,C0978,Toys & Games,4,84.8,26.05,2024-06-10
T002568,C0971,Toys & Games,2,122.78,26.18,2024-06-10
T002572,C0524,Food & Beverage,10,307.9,111.78,2024-06-10
T002588,C0288,Food & Beverage,9,380.43,57.94,2024-06-11
T002593,C0914,Sports & Outdoors,2,381.86,82.0,2024-06-11
T002592,C0966,Food & Beverage,9,327.24,69.89,2024-06-11
T002594,C0723,Books,9,255.78,69.59,2024-06-11
T002590,C0812,Books,8,328.72,63.64,2024-06-11
T002589,C0307,Food & Beverage,6,97.98,22.35,2024-06-11
T002587,C0695,Food & Beverage,1,10.09,3.55,2024-06-11
T002591,C0594,Electronics,4,7742.64,2301.58,2024-06-11
T002585,C0631,Books,2,98.92,22.05,2024-06-11
T002584,C0733,Sports & Outdoors,5,994.05,216.57,2024-06-11
T002583,C0904,Sports & Outdoors,1,229.48,57.14,2024-06-11
T002582,C0685,Clothing,3,486.42,88.43,2024-06-11
T002581,C0356,Home & Garden,8,2415.6,844.36,2024-06-11
T002580,C0750,Clothing,10,1416.5,380.16,2024-06-11
T002579,C0567,Beauty & Health,3,97.98,38.36,2024-06-11
T002586,C0309,Beauty & Health,4,348.12,62.94,2024-06-11
T002606,C0445,Clothing,2,278.06,74.29,2024-06-12
T002605,C0035,Clothing,6,952.8,151.2,2024-06-12
T002604,C0755,Electronics,5,6524.65,1099.6,2024-06-12
T002602,C0924,Toys & Games,7,583.31,122.72,2024-06-12
T002601,C0643,Books,1,29.76,8.92,2024-06-12
T002603,C0714,Food & Beverage,1,26.41,7.2,2024-06-12
T002599,C0873,Clothing,6,852.78,335.52,2024-06-12
T002598,C0312,Home & Garden,4,1552.28,328.76,2024-06-12
T002597,C0352,Beauty & Health,3,302.73,58.69,2024-06-12
T002596,C0549,Beauty & Health,6,375.96,67.8,2024-06-12
T002595,C0662,Clothing,5,427.95,134.02,2024-06-12
T002600,C0059,Home & Garden,7,974.96,243.05,2024-06-12
T002616,C0725,Food & Beverage,8,332.0,111.01,2024-06-13
T002615,C0862,Electronics,1,1594.55,423.97,2024-06-13
T002614,C0817,Food & Beverage,10,160.2,57.33,2024-06-13
T002613,C0332,Beauty & Health,8,1081.2,422.47,2024-06-13
T002612,C0903,Clothing,10,226.9,69.46,2024-06-13
T002610,C0207,Clothing,6,1195.14,475.94,2024-06-13
T002609,C0959,Books,10,165.0,53.11,2024-06-13
T002608,C0950,Home & Garden,9,4076.46,750.97,2024-06-13
T002607,C0093,Clothing,10,936.8,233.89,2024-06-13
T002611,C0353,Toys & Games,7,206.57,51.42,2024-06-13
T002623,C0516,Books,2,87.84,28.53,2024-06-14
T002626,C0382,Electronics,10,12556.6,2342.99,2024-06-14
T002624,C0732,Beauty & Health,2,129.26,34.13,2024-06-14
T002622,C0805,Beauty & Health,4,279.68,51.11,2024-06-14
T002625,C0364,Sports & Outdoors,5,948.0,268.08,2024-06-14
T002620,C0024,Toys & Games,6,460.92,87.71,2024-06-14
T002617,C0159,Beauty & Health,4,523.84,95.36,2024-06-14
T002621,C0404,Books,9,131.58,33.76,2024-06-14
T002619,C0957,Electronics,8,7528.48,1654.5,2024-06-14
T002618,C0954,Beauty & Health,10,1488.7,413.9,2024-06-14
T002627,C0532,Beauty & Health,9,919.8,170.11,2024-06-15
T002628,C0956,Sports & Outdoors,3,878.04,259.77,2024-06-15
T002629,C0152,Food & Beverage,8,60.08,23.81,2024-06-15
T002630,C0562,Home & Garden,4,1233.12,214.64,2024-06-15
T002631,C0689,Sports & Outdoors,6,1578.12,349.45,2024-06-15
T002632,C0947,Clothing,10,1066.5,391.79,2024-06-15
T002640,C0740,Toys & Games,7,591.36,219.51,2024-06-16
T002639,C0512,Clothing,4,751.96,170.28,2024-06-16
T002638,C0866,Beauty & Health,7,597.94,134.11,2024-06-16
T002637,C0117,Toys & Games,1,87.92,19.99,2024-06-16
T002641,C0578,Sports & Outdoors,3,651.3,215.55,2024-06-16
T002635,C0420,Books,5,116.4,32.72,2024-06-16
T002634,C0617,Sports & Outdoors,3,544.05,200.74,2024-06-16
T002633,C0608,Beauty & Health,6,153.6,25.82,2024-06-16
T002636,C0250,Home & Garden,3,359.16,90.53,2024-06-16
T002651,C0246,Clothing,2,255.68,64.06,2024-06-17
T002650,C0186,Home & Garden,6,866.64,321.14,2024-06-17
T002649,C0371,Food & Beverage,4,67.4,20.95,2024-06-17
T002648,C0755,Beauty & Health,4,339.08,77.08,2024-06-17
T002647,C0938,Toys & Games,4,171.52,59.28,2024-06-17
T002645,C0774,Food & Beverage,10,459.9,140.04,2024-06-17
T002644,C0932,Home & Garden,2,277.74,59.51,2024-06-17
T002643,C0418,Toys & Games,5,271.15,94.82,2024-06-17
T002642,C0335,Toys & Games,5,102.0,32.38,2024-06-17
T002646,C0295,Toys & Games,2,67.94,18.01,2024-06-17
T002663,C0520,Sports & Outdoors,6,1623.9,515.56,2024-06-18
T002662,C0794,Beauty & Health,2,211.82,80.44,2024-06-18
T002661,C0867,Beauty & Health,7,156.87,33.47,2024-06-18
T002660,C0737,Toys & Games,2,189.78,33.38,2024-06-18
T002659,C0911,Sports & Outdoors,5,643.35,201.78,2024-06-18
T002658,C0021,Electronics,8,10789.04,2875.79,2024-06-18
T002656,C0530,Home & Garden,8,2397.28,929.57,2024-06-18
T002655,C0237,Electronics,3,4743.0,1508.54,2024-06-18
T002657,C0552,Food & Beverage,2,48.06,13.04,2024-06-18
T002652,C0637,Sports & Outdoors,6,324.06,54.01,2024-06-18
T002654,C0643,Home & Garden,10,2175.1,514.4,2024-06-18
T002653,C0268,Home & Garden,7,533.26,148.79,2024-06-18
T002675,C0837,Electronics,10,17463.8,6824.48,2024-06-19
T002681,C0381,Toys & Games,7,653.73,182.35,2024-06-19
T002680,C0828,Food & Beverage,2,60.26,21.67,2024-06-19
T002679,C0502,Food & Beverage,4,46.8,14.26,2024-06-19
T002678,C0318,Books,5,124.6,44.03,2024-06-19
T002677,C0553,Beauty & Health,6,108.72,23.24,2024-06-19
T002676,C0934,Food & Beverage,3,20.61,3.72,2024-06-19
T002674,C0293,Beauty & Health,5,533.9,96.47,2024-06-19
T002673,C0375,Food & Beverage,9,335.7,100.44,2024-06-19
T002671,C0334,Beauty & Health,8,908.0,261.72,2024-06-19
T002670,C0526,Food & Beverage,7,261.45,100.07,2024-06-19
T002669,C0940,Home & Garden,5,2076.7,463.2,2024-06-19
T002668,C0298,Sports & Outdoors,3,158.25,56.96,2024-06-19
T002667,C0599,Toys & Games,3,232.08,79.16,2024-06-19
T002666,C0478,Books,9,196.56,63.04,2024-06-19
T002665,C0752,Food & Beverage,3,39.84,8.01,2024-06-19
T002664,C0100,Sports & Outdoors,10,2470.5,378.88,2024-06-19
T002672,C0002,Clothing,7,266.28,86.31,2024-06-19
T002688,C0130,Clothing,3,550.41,101.72,2024-06-20
T002692,C0891,Beauty & Health,2,283.38,95.4,2024-06-20
T002691,C0145,Electronics,10,11772.4,3159.53,2024-06-20
T002690,C0838,Books,5,171.3,63.73,2024-06-20
T002689,C0743,Food & Beverage,5,46.8,13.81,2024-06-20
T002693,C0857,Sports & Outdoors,1,63.08,22.15,2024-06-20
T002687,C0084,Clothing,3,237.21,85.91,2024-06-20
T002685,C0231,Sports & Outdoors,9,679.5,247.36,2024-06-20
T002684,C0504,Food & Beverage,8,40.08,6.38,2024-06-20
T002683,C0014,Toys & Games,4,350.4,133.31,2024-06-20
T002682,C0623,Sports & Outdoors,5,678.5,165.72,2024-06-20
T002686,C0985,Beauty & Health,9,171.99,35.72,2024-06-20
T002701,C0460,Sports & Outdoors,3,520.86,150.78,2024-06-21
T002700,C0424,Books,6,207.36,38.53,2024-06-21
T002699,C0449,Home & Garden,6,1933.32,409.12,2024-06-21
T002698,C0261,Home & Garden,2,882.92,142.99,2024-06-21
T002697,C0229,Books,1,21.11,4.08,2024-06-21
T002696,C0163,Food & Beverage,1,24.53,6.42,2024-06-21
T002695,C0066,Beauty & Health,3,56.97,21.72,2024-06-21
T002694,C0028,Food & Beverage,8,116.32,38.87,2024-06-21
T002710,C0707,Books,3,30.36,11.99,2024-06-22
T002709,C0010,Books,6,114.6,19.2,2024-06-22
T002708,C0395,Sports & Outdoors,1,57.82,21.6,2024-06-22
T002707,C0287,Books,7,300.51,71.98,2024-06-22
T002702,C0952,Toys & Games,4,109.4,21.47,2024-06-22
T002705,C0919,Sports & Outdoors,7,1788.57,640.12,2024-06-22
T002704,C0301,Food & Beverage,2,99.96,15.89,2024-06-22
T002703,C0676,Books,2,55.6,8.88,2024-06-22
T002706,C0303,Clothing,1,180.82,53.86,2024-06-22
T002718,C0862,Home & Garden,6,445.5,97.88,2024-06-23
T002721,C0133,Sports & Outdoors,6,648.78,136.04,2024-06-23
T002722,C0276,Books,6,120.84,45.85,2024-06-23
T002719,C0361,Books,2,20.98,3.64,2024-06-23
T002717,C0844,Books,8,380.32,71.38,2024-06-23
T002720,C0257,Books,8,291.6,59.11,2024-06-23
T002715,C0605,Sports & Outdoors,5,1330.6,342.41,2024-06-23
T002714,C0970,Sports & Outdoors,8,1702.56,580.31,2024-06-23
T002713,C0592,Food & Beverage,2,52.56,16.81,2024-06-23
T002712,C0270,Toys & Games,6,172.14,33.72,2024-06-23
T002711,C0630,Toys & Games,8,354.24,107.71,2024-06-23
T002716,C0778,Electronics,8,12990.64,4746.89,2024-06-23
T002729,C0886,Sports & Outdoors,7,941.71,369.81,2024-06-24
T002728,C0576,Food & Beverage,7,246.89,83.53,2024-06-24
T002727,C0313,Home & Garden,8,2244.72,896.6,2024-06-24
T002726,C0513,Toys & Games,9,496.89,186.17,2024-06-24
T002724,C0683,Books,1,20.79,5.34,2024-06-24
T002723,C0776,Beauty & Health,8,477.36,80.93,2024-06-24
T002725,C0972,Beauty & Health,2,168.08,47.58,2024-06-24
T002741,C0632,Toys & Games,10,593.4,203.13,2024-06-25
T002740,C0497,Food & Beverage,8,238.0,37.78,2024-06-25
T002739,C0305,Home & Garden,8,2143.36,821.71,2024-06-25
T002738,C0165,Food & Beverage,2,61.36,18.06,2024-06-25
T002737,C0204,Electronics,2,2764.26,603.57,2024-06-25
T002736,C0997,Clothing,10,621.3,147.67,2024-06-25
T002734,C0933,Beauty & Health,3,351.48,88.04,2024-06-25
T002733,C0107,Toys & Games,10,793.4,134.83,2024-06-25
T002732,C0121,Beauty & Health,6,373.08,121.93,2024-06-25
T002731,C0284,Beauty & Health,2,74.88,29.26,2024-06-25
T002730,C0980,Books,5,100.25,34.76,2024-06-25
T002735,C0687,Food & Beverage,4,140.04,43.64,2024-06-25
T002742,C0556,Toys & Games,6,391.44,129.44,2024-06-26
T002743,C0824,Food & Beverage,5,186.0,72.72,2024-06-26
T002744,C0156,Books,8,115.12,44.05,2024-06-26
T002745,C0367,Clothing,4,619.72,211.05,2024-06-26
T002746,C0719,Books,4,61.76,17.3,2024-06-26
T002747,C0902,Books,5,63.35,12.74,2024-06-26
T002748,C0620,Food & Beverage,1,48.92,14.01,2024-06-26
T002749,C0251,Sports & Outdoors,1,288.39,98.44,2024-06-26
T002756,C0511,Sports & Outdoors,2,402.5,80.52,2024-06-27
T002755,C0969,Home & Garden,5,2388.9,363.83,2024-06-27
T002754,C0642,Electronics,9,15707.43,3660.51,2024-06-27
T002751,C0916,Sports & Outdoors,8,1197.44,416.02,2024-06-27
T002752,C0882,Clothing,7,374.64,74.48,2024-06-27
T002750,C0957,Sports & Outdoors,2,92.64,34.64,2024-06-27
T002753,C0334,Books,10,294.1,88.21,2024-06-27
T002766,C0757,Home & Garden,2,834.24,146.58,2024-06-28
T002765,C0485,Electronics,10,5501.3,989.27,2024-06-28
T002764,C0198,Books,4,86.96,19.21,2024-06-28
T002763,C0035,Sports & Outdoors,6,706.2,107.62,2024-06-28
T002762,C0119,Clothing,2,240.96,58.98,2024-06-28
T002760,C0797,Books,7,324.73,71.82,2024-06-28
T002759,C0282,Books,7,157.36,33.77,2024-06-28
T002758,C0020,Toys & Games,8,546.16,196.99,2024-06-28
T002757,C0293,Sports & Outdoors,7,878.85,156.7,2024-06-28
T002761,C0001,Clothing,5,883.35,344.49,2024-06-28
T002774,C0276,Toys & Games,4,382.96,105.12,2024-06-29
T002777,C0216,Toys & Games,3,149.67,25.19,2024-06-29
T002776,C0242,Sports & Outdoors,8,709.04,239.37,2024-06-29
T002775,C0693,Home & Garden,3,686.61,171.45,2024-06-29
T002773,C0490,Clothing,10,1815.5,687.93,2024-06-29
T002771,C0206,Books,3,44.94,16.43,2024-06-29
T002770,C0691,Food & Beverage,5,209.2,50.27,2024-06-29
T002769,C0161,Toys & Games,6,346.14,68.31,2024-06-29
T002768,C0837,Books,7,161.07,48.05,2024-06-29
T002767,C0059,Food & Beverage,9,227.43,38.52,2024-06-29
T002772,C0012,Beauty & Health,10,1307.8,334.91,2024-06-29
T002781,C0994,Sports & Outdoors,7,1110.83,386.13,2024-06-30
T002778,C0251,Books,7,163.24,28.14,2024-06-30
T002779,C0811,Sports & Outdoors,7,542.92,169.93,2024-06-30
T002780,C0126,Books,7,240.03,65.22,2024-06-30
T002782,C0217,Home & Garden,2,879.14,333.25,2024-06-30
T002783,C0306,Clothing,10,257.8,63.7,2024-06-30
T002784,C0797,Home & Garden,3,1019.22,304.85,2024-06-30
T002793,C0428,Food & Beverage,9,47.79,18.45,2024-07-01
T002792,C0919,Books,4,42.24,8.54,2024-07-01
T002795,C0852,Sports & Outdoors,7,400.54,156.75,2024-07-01
T002794,C0294,Books,3,58.83,9.11,2024-07-01
T002791,C0178,Beauty & Health,9,746.37,161.49,2024-07-01
T002787,C0223,Clothing,3,538.47,192.65,2024-07-01
T002789,C0495,Beauty & Health,9,1262.25,269.6,2024-07-01
T002788,C0184,Home & Garden,2,756.14,285.77,2024-07-01
T002786,C0039,Electronics,9,14753.07,5833.4,2024-07-01
T002785,C0185,Beauty & Health,10,1180.0,324.71,2024-07-01
T002790,C0427,Electronics,10,9989.8,3427.82,2024-07-01
T002808,C0129,Electronics,5,9886.55,3496.86,2024-07-02
T002807,C0341,Toys & Games,3,61.29,15.61,2024-07-02
T002806,C0008,Sports & Outdoors,6,1269.0,221.97,2024-07-02
T002804,C0892,Sports & Outdoors,10,2710.5,417.18,2024-07-02
T002803,C0746,Books,1,46.49,14.61,2024-07-02
T002802,C0946,Toys & Games,5,160.85,38.13,2024-07-02
T002805,C0375,Home & Garden,3,1032.78,171.54,2024-07-02
T002800,C0308,Clothing,3,64.44,13.16,2024-07-02
T002799,C0813,Beauty & Health,4,551.04,130.97,2024-07-02
T002798,C0638,Toys & Games,10,222.8,48.79,2024-07-02
T002797,C0384,Books,8,136.64,48.49,2024-07-02
T002796,C0151,Clothing,7,467.88,87.64,2024-07-02
T002801,C0336,Food & Beverage,3,114.36,33.89,2024-07-02
T002813,C0517,Beauty & Health,6,813.84,180.84,2024-07-03
T002812,C0358,Electronics,6,6103.08,2087.81,2024-07-03
T002811,C0352,Electronics,2,2977.74,874.24,2024-07-03
T002809,C0776,Books,9,405.99,151.05,2024-07-03
T002810,C0669,Toys & Games,2,183.22,38.7,2024-07-03
T002822,C0427,Toys & Games,8,556.4,130.46,2024-07-04
T002826,C0978,Beauty & Health,6,888.0,137.48,2024-07-04
T002825,C0114,Beauty & Health,1,117.22,44.29,2024-07-04
T002827,C0145,Clothing,8,1326.24,415.59,2024-07-04
T002824,C0414,Home & Garden,6,302.52,59.88,2024-07-04
T002823,C0970,Food & Beverage,5,77.25,13.09,2024-07-04
T002821,C0218,Electronics,7,11522.98,2274.91,2024-07-04
T002816,C0175,Books,9,125.91,23.13,2024-07-04
T002819,C0311,Toys & Games,10,379.9,116.52,2024-07-04
T002818,C0193,Food & Beverage,1,11.33,2.13,2024-07-04
T002817,C0802,Electronics,2,3765.86,589.34,2024-07-04
T002815,C0086,Beauty & Health,2,181.94,51.12,2024-07-04
T002814,C0495,Clothing,8,579.76,146.25,2024-07-04
T002820,C0119,Home & Garden,2,602.32,101.43,2024-07-04
T002836,C0345,Food & Beverage,9,173.25,68.64,2024-07-05
T002835,C0840,Clothing,8,918.56,231.02,2024-07-05
T002834,C0987,Home & Garden,1,398.84,141.84,2024-07-05
T002833,C0588,Clothing,5,502.85,137.27,2024-07-05
T002831,C0744,Beauty & Health,1,85.87,17.68,2024-07-05
T002830,C0303,Sports & Outdoors,4,562.64,167.2,2024-07-05
T002829,C0648,Electronics,1,1855.65,590.4,2024-07-05
T002828,C0538,Toys & Games,3,170.46,41.95,2024-07-05
T002832,C0881,Beauty & Health,8,635.28,229.85,2024-07-05
T002844,C0654,Beauty & Health,7,815.78,188.56,2024-07-06
T002847,C0069,Beauty & Health,4,565.64,162.0,2024-07-06
T002846,C0304,Beauty & Health,6,814.2,165.01,2024-07-06
T002845,C0053,Home & Garden,5,1383.05,483.62,2024-07-06
T002843,C0976,Food & Beverage,2,71.3,27.88,2024-07-06
T002837,C0814,Electronics,10,8872.4,3039.88,2024-07-06
T002841,C0147,Toys & Games,7,222.95,75.55,2024-07-06
T002840,C0001,Books,8,153.6,41.23,2024-07-06
T002839,C0801,Books,9,299.97,83.57,2024-07-06
T002838,C0964,Toys & Games,2,46.04,18.02,2024-07-06
T002842,C0287,Home & Garden,3,1032.66,382.16,2024-07-06
T002855,C0575,Clothing,8,241.84,55.98,2024-07-07
